No.,SecID,Name,Qflow[m3/h],Qflow[m3/h],SecType,Width[mm],Height[mm],Diam[m],Equiv. Diam[m],Vel[m/s],Pvel[Pa],Length[mm],Rough,DP/L[Pa/m],DP_Fric[Pa],FITTING T,Para1,Para2,Corr,C[-],DP[Pa],FITTING S1,Para1,Para2,Para3,Corr,C[-],DP[Pa],FITTING S2,Para1,Para2,Para3,Corr,C[-],DP[Pa],FITTING S3,Para1,Para2,Para3,Corr,C[-],DP[Pa],FITTING S4,Para1,Para2,Para3,Corr,C[-],DP[Pa],DP_Total[Pa],DP_Unbal[Pa],RoomP[Pa],Pres[Pa],Psum[Pa],56,57,58,59,TreeID,TreeLevel,BranLevel,BranID,ElemID,PathInfo,cDesc
-77 ,¡¡ ¡¡ ¦¢ ¡¡ ¦¢ FLEXIBLE 1 of BRANCH /P-ME003-022/B10, =469784170/40621,80,80,CIRC,0,0,100,100,2.8294,4.8034,0,0.09,0,0,,0,0,0,0,0,,0,0,0,0,0,0,SUCTION,0.5,0,0,0,0.5,2.4017,,0,0,0,0,0,0,,0,0,0,0,0,0,2.4017,0,0,-2.4017,180.2264,,,,,-1,35,5,15,2,-1032,FLEXIBLE 1 of BRANCH /P-ME003-022/B10
-76 ,¡¡ ¡¡ ¦¢ ¡¡ ¦§ STRT 1 of BRANCH /P-ME003-022/B10, =469784170/62649,80,80,CIRC,0,0,100,100,2.8294,4.8034,1110,0.09,1.3505,1.4991,ED5-3(B),0,0,0,-0.0005045,-0.0024233,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,1.4966,41.0004,0,-3.8983,177.8247,,,,,-3,34,5,15,1,-32,STRT 1 of BRANCH /P-ME003-022/B10
-75 ,¡¡ ¡¡ ¦¢ ¡¡ TEE 1 of BRANCH /P-ME003-H22A-004/B1, =469784170/40593,320,320,CIRC,0,0,100,100,11.3177,76.854,80,0.09,17.3102,1.3848,,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,1.3848,0,0,-46.2835,176.3281,,,,,-2,33,4,14,11,-21,TEE 1 of BRANCH /P-ME003-H22A-004/B1
-74 ,¡¡ ¡¡ ¦¢ ¡¡ STRT 2 of BRANCH /P-ME003-H22A-004/B1, =469800554/2192,320,320,CIRC,0,0,100,100,11.3177,76.854,404,0.09,17.3102,6.9933,,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,6.9933,0,0,-53.2768,174.9433,,,,,-9,32,4,14,10,-21,STRT 2 of BRANCH /P-ME003-H22A-004/B1
-73 ,¡¡ ¡¡ ¦¢ ¡¡ BEND 2 of BRANCH /P-ME003-H22A-004/B1, =469800554/2183,320,320,CIRC,0,0,100,100,11.3177,76.854,0,0.09,0,0,,0,0,0,0,0,,30,1,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,-53.2768,167.95,,,,,-9,31,4,14,9,-21,BEND 2 of BRANCH /P-ME003-H22A-004/B1
-72 ,¡¡ ¡¡ ¦¢ ¡¡ STRT 1 of BRANCH /P-ME003-H22A-004/B1, =469784170/70074,320,320,CIRC,0,0,100,100,11.3177,76.854,162,0.09,17.3102,2.8043,,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,2.8043,0,0,-56.0811,167.95,,,,,-9,30,4,14,8,-21,STRT 1 of BRANCH /P-ME003-H22A-004/B1
-71 ,¡¡ ¡¡ ¦¢ ¡¡ BEND 1 of BRANCH /P-ME003-H22A-004/B1, =469800554/2182,320,320,CIRC,0,0,100,100,11.3177,76.854,0,0.09,0,0,,0,0,0,0,0,,30,1,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,-56.0811,165.1457,,,,,-9,29,4,14,7,-21,BEND 1 of BRANCH /P-ME003-H22A-004/B1
-70 ,¡¡ ¡¡ ¦¢ ¡¡ STRT 7 of BRANCH /P-ME003-H22A-002/B1, =469800554/2177,320,320,CIRC,0,0,100,100,11.3177,76.854,1963,0.09,17.3102,33.9799,,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,33.9799,0,0,-90.061,165.1457,,,,,-9,28,4,14,6,-21,STRT 7 of BRANCH /P-ME003-H22A-002/B1
-69 ,¡¡ ¡¡ ¦¢ ¡¡ BEND 5 of BRANCH /P-ME003-H22A-002/B1, =469784170/62645,320,320,CIRC,0,0,100,100,11.3177,76.854,0,0.09,0,0,,0,0,0,0,0,,45,1,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,-90.061,131.1658,,,,,-9,27,4,14,5,-21,BEND 5 of BRANCH /P-ME003-H22A-002/B1
-68 ,¡¡ ¡¡ ¦¢ ¡¡ STRT 6 of BRANCH /P-ME003-H22A-002/B1, =469784170/69936,320,320,CIRC,0,0,100,100,11.3177,76.854,182,0.09,17.3102,3.1505,,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,3.1505,0,0,-93.2115,131.1658,,,,,-9,26,4,14,4,-21,STRT 6 of BRANCH /P-ME003-H22A-002/B1
-67 ,¡¡ ¡¡ ¦¢ ¡¡ BEND 4 of BRANCH /P-ME003-H22A-002/B1, =469784170/62636,320,320,CIRC,0,0,100,100,11.3177,76.854,0,0.09,0,0,,0,0,0,0,0,,90,1,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,-93.2115,128.0153,,,,,-9,25,4,14,3,-21,BEND 4 of BRANCH /P-ME003-H22A-002/B1
-66 ,¡¡ ¡¡ ¦¢ ¡¡ STRT 5 of BRANCH /P-ME003-H22A-002/B1, =469784170/69935,320,320,CIRC,0,0,100,100,11.3177,76.854,712,0.09,17.3102,12.3249,,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,12.3249,0,0,-105.5363,128.0153,,,,,-9,24,4,14,2,-21,STRT 5 of BRANCH /P-ME003-H22A-002/B1
-65 ,¡¡ ¡¡ ¦¢ ¦£ TAPER 1 of BRANCH /P-ME003-H22A-002/B1, =469784170/62635,320,320,CIRC,0,0,100,100,11.3177,76.854,75,0.09,17.3102,1.2983,ED5-3(S),0,0,0,0.00011484,0.0088259,ED4-1,42,0.391,0,0,0.43787,33.6522,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,34.9593,0,0,-140.4956,115.6905,,,,,-3,23,4,14,1,-21,TAPER 1 of BRANCH /P-ME003-H22A-002/B1
-64 ,¡¡ ¡¡ ¦¢ ¦¢ ¡¡ ¡¡ ¡¡ FLEXIBLE 1 of BRANCH /P-ME003-021/B4, =469784170/40631,80,80,CIRC,0,0,100,100,2.8294,4.8034,0,0.09,0,0,,0,0,0,0,0,,0,0,0,0,0,0,SUCTION,0.5,0,0,0,0.5,2.4017,,0,0,0,0,0,0,,0,0,0,0,0,0,2.4017,0,0,-2.4017,205.8805,,,,,-1,49,7,13,4,-1025,FLEXIBLE 1 of BRANCH /P-ME003-021/B4
-63 ,¡¡ ¡¡ ¦¢ ¦¢ ¡¡ ¡¡ ¡¡ STRT 4 of BRANCH /P-ME003-021/B4, =469784170/40588,80,80,CIRC,0,0,100,100,2.8294,4.8034,99,0.09,1.3505,0.1337,,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0.1337,0,0,-2.5354,203.4788,,,,,-9,48,7,13,3,-25,STRT 4 of BRANCH /P-ME003-021/B4
-62 ,¡¡ ¡¡ ¦¢ ¦¢ ¡¡ ¡¡ ¡¡ BEND 2 of BRANCH /P-ME003-021/B4, =469784170/40587,80,80,CIRC,0,0,100,100,2.8294,4.8034,0,0.09,0,0,,0,0,0,0,0,,90,1,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,-2.5354,203.3451,,,,,-9,47,7,13,2,-25,BEND 2 of BRANCH /P-ME003-021/B4
-61 ,¡¡ ¡¡ ¦¢ ¦¢ ¡¡ ¡¡ ¦£ STRT 3 of BRANCH /P-ME003-021/B4, =469784170/40586,80,80,CIRC,0,0,100,100,2.8294,4.8034,2086,0.09,1.3505,2.8171,ED5-3(S),0,0,0,0.000192,0.00092225,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,2.8181,0,0,-5.3535,203.3451,,,,,-3,46,7,13,1,-25,STRT 3 of BRANCH /P-ME003-021/B4
-60 ,¡¡ ¡¡ ¦¢ ¦¢ ¡¡ ¡¡ ¦¢ FLEXIBLE 1 of BRANCH /P-ME003-021/B3, =469784170/40630,80,80,CIRC,0,0,100,100,2.8294,4.8034,0,0.09,0,0,,0,0,0,0,0,,0,0,0,0,0,0,SUCTION,0.5,0,0,0,0.5,2.4017,,0,0,0,0,0,0,,0,0,0,0,0,0,2.4017,0,0,-2.4017,203.7668,,,,,-1,47,7,12,2,-1027,FLEXIBLE 1 of BRANCH /P-ME003-021/B3
-59 ,¡¡ ¡¡ ¦¢ ¦¢ ¡¡ ¡¡ ¦§ STRT 1 of BRANCH /P-ME003-021/B3, =469784170/40629,80,80,CIRC,0,0,100,100,2.8294,4.8034,620,0.09,1.3505,0.83731,ED5-3(B),0,0,0,0.000168,0.00080697,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0.83812,2.1137,0,-3.2398,201.3651,,,,,-3,46,7,12,1,-27,STRT 1 of BRANCH /P-ME003-021/B3
-58 ,¡¡ ¡¡ ¦¢ ¦¢ ¡¡ ¡¡ TEE 1 of BRANCH /P-ME003-021/B4, =469784170/40585,160,160,CIRC,0,0,100,100,5.6588,19.2135,80,0.09,4.7651,0.38121,,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0.38121,0,0,-5.7347,200.527,,,,,-2,45,6,11,10,-25,TEE 1 of BRANCH /P-ME003-021/B4
-57 ,¡¡ ¡¡ ¦¢ ¦¢ ¡¡ ¡¡ STRT 2 of BRANCH /P-ME003-021/B4, =469792362/12843,160,160,CIRC,0,0,100,100,5.6588,19.2135,847,0.09,4.7651,4.0361,,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,4.0361,0,0,-9.7708,200.1458,,,,,-9,44,6,11,9,-25,STRT 2 of BRANCH /P-ME003-021/B4
-56 ,¡¡ ¡¡ ¦¢ ¦¢ ¡¡ ¡¡ BEND 1 of BRANCH /P-ME003-021/B4, =469784170/40583,160,160,CIRC,0,0,100,100,5.6588,19.2135,0,0.09,0,0,,0,0,0,0,0,,90,1,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,-9.7708,196.1097,,,,,-9,43,6,11,8,-25,BEND 1 of BRANCH /P-ME003-021/B4
-55 ,¡¡ ¡¡ ¦¢ ¦¢ ¡¡ ¡¡ STRT 1 of BRANCH /P-ME003-021/B4, =469792362/12842,160,160,CIRC,0,0,100,100,5.6588,19.2135,2799,0.09,4.7651,13.3376,,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,13.3376,0,0,-23.1084,196.1097,,,,,-9,42,6,11,7,-25,STRT 1 of BRANCH /P-ME003-021/B4
-54 ,¡¡ ¡¡ ¦¢ ¦¢ ¡¡ ¡¡ DAMPER 1 of BRANCH /P-ME003-921/B1, =469784170/47133,160,160,CIRC,0,0,100,100,5.6588,19.2135,200,0.09,4.7651,0.95303,,0,0,0,0,0,A-15G,0,0,0,0,0.5,9.6067,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,10.5598,0,0,-33.6682,182.7721,,,,,-9,41,6,11,6,-25,DAMPER 1 of BRANCH /P-ME003-921/B1
-53 ,¡¡ ¡¡ ¦¢ ¦¢ ¡¡ ¡¡ STRT 3 of BRANCH /P-ME003-021/B1, =469784170/63691,160,160,CIRC,0,0,100,100,5.6588,19.2135,1700,0.09,4.7651,8.1008,,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,8.1008,0,0,-41.7689,172.2123,,,,,-9,40,6,11,5,-25,STRT 3 of BRANCH /P-ME003-021/B1
-52 ,¡¡ ¡¡ ¦¢ ¦¢ ¡¡ ¡¡ BEND 2 of BRANCH /P-ME003-021/B1, =469784170/63693,160,160,CIRC,0,0,100,100,5.6588,19.2135,0,0.09,0,0,,0,0,0,0,0,,45,1,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,-41.7689,164.1116,,,,,-9,39,6,11,4,-25,BEND 2 of BRANCH /P-ME003-021/B1
-51 ,¡¡ ¡¡ ¦¢ ¦¢ ¡¡ ¡¡ STRT 2 of BRANCH /P-ME003-021/B1, =469784170/69960,160,160,CIRC,0,0,100,100,5.6588,19.2135,237,0.09,4.7651,1.1293,,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,1.1293,0,0,-42.8983,164.1116,,,,,-9,38,6,11,3,-25,STRT 2 of BRANCH /P-ME003-021/B1
-50 ,¡¡ ¡¡ ¦¢ ¦¢ ¡¡ ¡¡ BEND 1 of BRANCH /P-ME003-021/B1, =469792362/15947,160,160,CIRC,0,0,100,100,5.6588,19.2135,0,0.09,0,0,,0,0,0,0,0,,45,1,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,-42.8983,162.9822,,,,,-9,37,6,11,2,-25,BEND 1 of BRANCH /P-ME003-021/B1
-49 ,¡¡ ¡¡ ¦¢ ¦¢ ¡¡ ¦£ STRT 1 of BRANCH /P-ME003-021/B1, =469784170/40582,160,160,CIRC,0,0,100,100,5.6588,19.2135,1507,0.09,4.7651,7.1811,ED5-3(S),0,0,0,6.3333e-05,0.0012169,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,7.1823,0,0,-50.0806,162.9822,,,,,-3,36,6,11,1,-25,STRT 1 of BRANCH /P-ME003-021/B1
-48 ,¡¡ ¡¡ ¦¢ ¦¢ ¡¡ ¦¢ FLEXIBLE 1 of BRANCH /P-ME003-021/B2, =469784170/40627,80,80,CIRC,0,0,100,100,2.8294,4.8034,0,0.09,0,0,,0,0,0,0,0,,0,0,0,0,0,0,SUCTION,0.5,0,0,0,0.5,2.4017,,0,0,0,0,0,0,,0,0,0,0,0,0,2.4017,0,0,-2.4017,158.7958,,,,,-1,37,6,10,2,-1034,FLEXIBLE 1 of BRANCH /P-ME003-021/B2
-47 ,¡¡ ¡¡ ¦¢ ¦¢ ¡¡ ¦§ STRT 1 of BRANCH /P-ME003-021/B2, =469784170/69019,80,80,CIRC,0,0,100,100,2.8294,4.8034,440,0.09,1.3505,0.59422,ED5-3(B),0,0,0,-1e-05,-4.8034e-05,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0.59417,47.0847,0,-2.9959,156.3941,,,,,-3,36,6,10,1,-34,STRT 1 of BRANCH /P-ME003-021/B2
-46 ,¡¡ ¡¡ ¦¢ ¦¢ ¡¡ TEE 1 of BRANCH /P-ME003-021/B1, =469784170/40581,240,240,CIRC,0,0,100,100,8.4883,43.2304,80,0.09,10.0977,0.80782,,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0.80782,0,0,-50.8884,155.7999,,,,,-2,35,5,9,3,-25,TEE 1 of BRANCH /P-ME003-021/B1
-45 ,¡¡ ¡¡ ¦¢ ¦¢ ¡¡ STRT 1 of BRANCH /P-ME003-021/B9, =469784170/70071,240,240,CIRC,0,0,100,100,8.4883,43.2304,293,0.09,10.0977,2.9586,,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,2.9586,0,0,-53.847,154.9921,,,,,-9,34,5,9,2,-25,STRT 1 of BRANCH /P-ME003-021/B9
-44 ,¡¡ ¡¡ ¦¢ ¦¢ ¦£ STRT 6 of BRANCH /P-ME003-H22A-003/B1, =469784170/69965,240,240,CIRC,0,0,100,100,8.4883,43.2304,330,0.09,10.0977,3.3323,ED5-3(S),0,0,0,2.75e-05,0.0011888,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,3.3334,0,0,-57.1805,152.0335,,,,,-3,33,5,9,1,-25,STRT 6 of BRANCH /P-ME003-H22A-003/B1
-43 ,¡¡ ¡¡ ¦¢ ¦¢ ¦¢ FLEXIBLE 1 of BRANCH /P-ME003-H22A-003/B2, =469784170/40624,80,80,CIRC,0,0,100,100,2.8294,4.8034,0,0.09,0,0,,0,0,0,0,0,,0,0,0,0,0,0,SUCTION,0.5,0,0,0,0.5,2.4017,,0,0,0,0,0,0,,0,0,0,0,0,0,2.4017,0,0,-2.4017,151.6935,,,,,-1,34,5,8,2,-1035,FLEXIBLE 1 of BRANCH /P-ME003-H22A-003/B2
-42 ,¡¡ ¡¡ ¦¢ ¦¢ ¦§ STRT 1 of BRANCH /P-ME003-H22A-003/B2, =469784170/69018,80,80,CIRC,0,0,100,100,2.8294,4.8034,440,0.09,1.3505,0.59422,ED5-3(B),0,0,0,-0.0005045,-0.0024233,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0.5918,54.187,0,-2.9935,149.2918,,,,,-3,33,5,8,1,-35,STRT 1 of BRANCH /P-ME003-H22A-003/B2
-41 ,¡¡ ¡¡ ¦¢ ¦¢ TEE 1 of BRANCH /P-ME003-H22A-003/B1, =469784170/40579,320,320,CIRC,0,0,100,100,11.3177,76.854,80,0.09,17.3102,1.3848,,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,1.3848,0,0,-58.5653,148.7,,,,,-2,32,4,7,10,-25,TEE 1 of BRANCH /P-ME003-H22A-003/B1
-40 ,¡¡ ¡¡ ¦¢ ¦¢ STRT 5 of BRANCH /P-ME003-H22A-003/B1, =469784170/70047,320,320,CIRC,0,0,100,100,11.3177,76.854,1996,0.09,17.3102,34.5512,,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,34.5512,0,0,-93.1164,147.3152,,,,,-9,31,4,7,9,-25,STRT 5 of BRANCH /P-ME003-H22A-003/B1
-39 ,¡¡ ¡¡ ¦¢ ¦¢ BEND 4 of BRANCH /P-ME003-H22A-003/B1, =469784170/44523,320,320,CIRC,0,0,100,100,11.3177,76.854,0,0.09,0,0,,0,0,0,0,0,,30,1,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,-93.1164,112.7641,,,,,-9,30,4,7,8,-25,BEND 4 of BRANCH /P-ME003-H22A-003/B1
-38 ,¡¡ ¡¡ ¦¢ ¦¢ STRT 4 of BRANCH /P-ME003-H22A-003/B1, =469784170/70046,320,320,CIRC,0,0,100,100,11.3177,76.854,384,0.09,17.3102,6.6471,,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,6.6471,0,0,-99.7635,112.7641,,,,,-9,29,4,7,7,-25,STRT 4 of BRANCH /P-ME003-H22A-003/B1
-37 ,¡¡ ¡¡ ¦¢ ¦¢ BEND 3 of BRANCH /P-ME003-H22A-003/B1, =469784170/62716,320,320,CIRC,0,0,100,100,11.3177,76.854,0,0.09,0,0,,0,0,0,0,0,,30,1,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,-99.7635,106.1169,,,,,-9,28,4,7,6,-25,BEND 3 of BRANCH /P-ME003-H22A-003/B1
-36 ,¡¡ ¡¡ ¦¢ ¦¢ STRT 3 of BRANCH /P-ME003-H22A-003/B1, =469792362/17882,320,320,CIRC,0,0,100,100,11.3177,76.854,926,0.09,17.3102,16.0292,,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,16.0292,0,0,-115.7928,106.1169,,,,,-9,27,4,7,5,-25,STRT 3 of BRANCH /P-ME003-H22A-003/B1
-35 ,¡¡ ¡¡ ¦¢ ¦¢ BEND 2 of BRANCH /P-ME003-H22A-003/B1, =469792362/17887,320,320,CIRC,0,0,100,100,11.3177,76.854,0,0.09,0,0,,0,0,0,0,0,,45,1,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,-115.7928,90.0877,,,,,-9,26,4,7,4,-25,BEND 2 of BRANCH /P-ME003-H22A-003/B1
-34 ,¡¡ ¡¡ ¦¢ ¦¢ STRT 2 of BRANCH /P-ME003-H22A-003/B1, =469792362/17890,320,320,CIRC,0,0,100,100,11.3177,76.854,340,0.09,17.3102,5.8855,,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,5.8855,0,0,-121.6783,90.0877,,,,,-9,25,4,7,3,-25,STRT 2 of BRANCH /P-ME003-H22A-003/B1
-33 ,¡¡ ¡¡ ¦¢ ¦¢ BEND 1 of BRANCH /P-ME003-H22A-003/B1, =469792362/17886,320,320,CIRC,0,0,100,100,11.3177,76.854,0,0.09,0,0,,0,0,0,0,0,,45,1,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,-121.6783,84.2022,,,,,-9,24,4,7,2,-25,BEND 1 of BRANCH /P-ME003-H22A-003/B1
-32 ,¡¡ ¡¡ ¦¢ ¦§ STRT 1 of BRANCH /P-ME003-H22A-003/B1, =469784170/69964,320,320,CIRC,0,0,100,100,11.3177,76.854,200,0.09,17.3102,3.462,ED5-3(B),0,0,0,0.00011728,0.0090135,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,3.4711,15.3463,0,-125.1493,84.2022,,,,,-3,23,4,7,1,-25,STRT 1 of BRANCH /P-ME003-H22A-003/B1
-31 ,¡¡ ¡¡ ¦¢ TEE 1 of BRANCH /P-ME003-H22A-002/B1, =469784170/62628,640,640,CIRC,0,0,160,160,8.8419,46.908,109,0.09,6.0826,0.66301,,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0.66301,0,0,-141.1586,80.7312,,,,,-2,22,3,6,14,-21,TEE 1 of BRANCH /P-ME003-H22A-002/B1
-30 ,¡¡ ¡¡ ¦¢ STRT 4 of BRANCH /P-ME003-H22A-002/B1, =469784170/69934,640,640,CIRC,0,0,160,160,8.8419,46.908,394,0.09,6.0826,2.3966,,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,2.3966,0,0,-143.5552,80.0682,,,,,-9,21,3,6,13,-21,STRT 4 of BRANCH /P-ME003-H22A-002/B1
-29 ,¡¡ ¡¡ ¦¢ BEND 3 of BRANCH /P-ME003-H22A-002/B1, =469800554/2173,640,640,CIRC,0,0,160,160,8.8419,46.908,0,0.09,0,0,,0,0,0,0,0,,15,1,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,-143.5552,77.6716,,,,,-9,20,3,6,12,-21,BEND 3 of BRANCH /P-ME003-H22A-002/B1
-28 ,¡¡ ¡¡ ¦¢ STRT 3 of BRANCH /P-ME003-H22A-002/B1, =469784170/69933,640,640,CIRC,0,0,160,160,8.8419,46.908,130,0.09,6.0826,0.79074,,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0.79074,0,0,-144.3459,77.6716,,,,,-9,19,3,6,11,-21,STRT 3 of BRANCH /P-ME003-H22A-002/B1
-27 ,¡¡ ¡¡ ¦¢ BEND 2 of BRANCH /P-ME003-H22A-002/B1, =469800554/2172,640,640,CIRC,0,0,160,160,8.8419,46.908,0,0.09,0,0,,0,0,0,0,0,,15,1,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,-144.3459,76.8809,,,,,-9,18,3,6,10,-21,BEND 2 of BRANCH /P-ME003-H22A-002/B1
-26 ,¡¡ ¡¡ ¦¢ STRT 2 of BRANCH /P-ME003-H22A-002/B1, =469784170/69932,640,640,CIRC,0,0,160,160,8.8419,46.908,1260,0.09,6.0826,7.6641,,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,7.6641,0,0,-152.01,76.8809,,,,,-9,17,3,6,9,-21,STRT 2 of BRANCH /P-ME003-H22A-002/B1
-25 ,¡¡ ¡¡ ¦¢ BEND 1 of BRANCH /P-ME003-H22A-002/B1, =469784170/62622,640,640,CIRC,0,0,160,160,8.8419,46.908,0,0.09,0,0,,0,0,0,0,0,,90,1,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,-152.01,69.2168,,,,,-9,16,3,6,8,-21,BEND 1 of BRANCH /P-ME003-H22A-002/B1
-24 ,¡¡ ¡¡ ¦¢ STRT 1 of BRANCH /P-ME003-H22A-002/B1, =469784170/69937,640,640,CIRC,0,0,160,160,8.8419,46.908,150,0.09,6.0826,0.91239,,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0.91239,0,0,-152.9224,69.2168,,,,,-9,15,3,6,7,-21,STRT 1 of BRANCH /P-ME003-H22A-002/B1
-23 ,¡¡ ¡¡ ¦¢ DAMPER 1 of BRANCH /P-ME003-H22A-901/B2, =469784170/47367,640,640,CIRC,0,0,160,160,8.8419,46.908,200,0.09,6.0826,1.2165,,0,0,0,0,0,A-15G,0,0,0,0,0.5,23.454,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,24.6705,0,0,-177.5929,68.3044,,,,,-9,14,3,6,6,-21,DAMPER 1 of BRANCH /P-ME003-H22A-901/B2
-22 ,¡¡ ¡¡ ¦¢ BEND 2 of BRANCH /P-ME003-H22A-001/B1, =469784170/62615,640,640,CIRC,0,0,160,160,8.8419,46.908,0,0.09,0,0,,0,0,0,0,0,,90,1,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,-177.5929,43.6339,,,,,-9,13,3,6,5,-21,BEND 2 of BRANCH /P-ME003-H22A-001/B1
-21 ,¡¡ ¡¡ ¦¢ STRT 2 of BRANCH /P-ME003-H22A-001/B1, =469792362/15884,640,640,CIRC,0,0,160,160,8.8419,46.908,97,0.09,6.0826,0.59001,,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0.59001,0,0,-178.1829,43.6339,,,,,-9,12,3,6,4,-21,STRT 2 of BRANCH /P-ME003-H22A-001/B1
